# delz, RspecovRlambda, pmem
0 0 1
-2.639e-05 0.0815378 0.96615
0.0712285 0.700772 0.208754
0.0338802 0.78592 0.346203
0 0 1
-0.000232659 0.072927 0.879385
-0.0156273 0.838546 0.643949
-0.000469528 1.03927 0.15274
0 0 1
-0.0152517 0.806883 0.688647
-0.000318885 0.447511 0.823353
-0.000778124 0.538501 0.890871
0.0352222 0.786357 0.0938784
0.0377457 1.20944 0.0569997
0 0 0.933872
0.00173545 0.310123 0.920581
0.000967048 0.552989 0.679356
-3.12552e-05 0.896274 0.765877
0.00117039 0.870216 0.402159
0.00215198 0.576244 0.291364
0 0 1
0.0733017 0.136228 0.919985
0.00250993 0.609756 0.833131
-6.21155e-05 0.103685 0.976517
-0.0547336 0.657736 0
0.000561871 0.558739 0.293921
-0.00110268 0.796751 0.686474
0.000251323 0.759522 0.283137
0.000407837 0.600932 0.79684
0.0340413 0.838134 0.363277
-0.0520826 0.932441 0.0138799
-0.011047 0.895298 0.452443
-0.0106117 0.906872 0.0540169
0.00013908 0.421708 0.904836
0 0 1
0.00303975 0.23922 0.930128
-0.000201218 0.246651 0.356578
-0.000955991 0.596438 0.0140969
0.0675176 1.15357 0.0159455
0.000196628 0.790064 0.79614
0.0423971 1.08846 0.036217
-0.00105896 0.128567 0.942775
0 0 1
0.042224 0.343238 0.393982
-0.00864717 0.776679 0.129969
0.107963 0.898501 0.0191788
0.000280358 0.372637 0
0 0 1
-0.0041307 0.828153 0.502176
0.000453703 0.699185 0.0577569
0.00161614 0.415839 0.838578
-0.0221979 1.08013 0.314266
-0.00582428 0.854322 0.711081
0 0 0.898731
7.06166e-05 0.957274 0.706684
0.0014644 0.509034 0.762195
0.000430472 0.238282 0.918195
-0.000995316 0.523216 0.89884
0.00144506 0.60221 0.795187
0.0279442 0.906179 0.0292043
-0.00149429 0.513266 0.865472
0 0 1
-0.000319682 0.33583 0.452475
-0.00020767 0.386578 0.902098
0 0 1
0.00282372 0.11459 0.0542785
0 0 1
0.00235043 0.0474323 0.941802
0.00190324 0.127722 0.757517
0.010394 0.787757 0.259436
-0.062416 0.373117 0.0960877
0.00326217 0.931279 0.145512
0.000835113 0.674256 0.413598
0.0568969 0.467459 0.1809
-0.000942312 0.651297 0.471874
-0.0806446 0.812939 0.360289
0.00145731 0.222788 0.593523
-0.000294156 0.176821 0.956819
0 0 1
-6.40601e-05 0.554588 0.88833
0 0 1
-0.00105835 0.127869 0.923408
-0.00010673 0.421117 0.830181
-0.00868536 1.11304 0.0357956
-0.0085414 0.723745 0.767208
-0.000604838 0.918012 0.569706
0.0210017 1.1089 0.0349693
0 0 1
-8.9772e-05 0.223181 0.954942
0.000754058 0.918345 0.525232
0.0540305 0.803614 0.0571681
-0.0321567 0.946798 0.466874
0.0657997 0.866041 0.671416
-0.000232935 0.766517 0.791811
-0.000742957 1.13297 0.0200577
0.029604 0.752694 0.298841
0.00740429 0.431614 0.452398
8.22619e-05 0.0835964 0.952619
-4.92856e-05 0.386967 0.858876
0 0 1
0.0272743 0.886709 0.237033
-0.0192801 0.852514 0.663585
-0.000201784 0.862543 0.666753
-0.00172503 1.12693 0.015704
0.00717915 1.12481 0.0164175
0.00748954 0.454896 0.880025
-0.00131597 0.642709 0.350272
-0.000516728 0.842122 0.0284077
-0.00241484 0.437495 0.552402
0.0116646 0.852185 0.708519
-0.000225522 0.757069 0.22514
-0.000443786 0.714893 0.787001
0.00772816 0.573036 0.551421
-0.000172563 0.0921226 0.96357
0 0 1
-1.21817e-05 0 1
0.00248074 0.554292 0.764016
0.00199901 0.294772 0.929081
-0.0217503 0.894247 0.399363
0.0442296 0.400168 0.286525
0.000876799 0.8435 0.282402
0.00180632 0.821959 0.267175
-0.0274231 1.07576 0.0364156
-0.00105549 0.683927 0.7902
0.0024335 0.217085 0.932654
0.000365235 0.642392 0
6.5513e-05 0 1
-0.000546351 1.13551 0.0209731
0.000329711 0.914304 0.500543
0 0 1
-0.00318275 0.0681576 0.966206
0.000165686 0.481059 0.560188
-4.22746e-05 0.579124 0.342878
-0.00128599 0.730864 0.470785
-0.00154288 0.651025 0.783949
-0.000806585 0.933616 0.655105
-0.000284076 0.239058 0.94225
0.000427604 0.52187 0.812729
0.000261299 0.0630941 0.608661
0 0 1
-0.00139122 0.422934 0.25701
0.0472673 0.886063 0.0200205
0.00233939 0.806158 0.754001
0.00195312 0.567997 0.833035
0.0334058 0.902182 0.290019
-0.000481419 0.38744 0.889916
0.0439107 1.09117 0
-0.00018236 0.265 0.891181
0 0 1
0 0 1
0.00181191 0.261984 0.895692
-0.00289769 0.305935 0.840584
0.00819071 1.04572 0.262699
-0.00241805 0.637238 0.816792
0.000801712 0.656783 0.829106
1.26511e-05 0 1
-0.00084921 0.35419 0.884376
0.00319324 0.479255 0.479776
-9.27299e-05 0.4455 0.807527
0 0 1
0.00142284 0.0740988 0.960549
0.0115447 1.00798 0.29242
6.80462e-05 0.742802 0.727717
-0.0363687 0.812238 0.0860292
0.000457846 0.798233 0.333757
0.000550136 0.922393 0.523259
0.0113189 0.944478 0.0113064
0 0 1
-5.23254e-05 0.160107 0
-0.0303174 0.522506 0
3.93689e-05 0.179693 0.840857
0.00140029 0.240624 0.838668
-0.000627331 0.681994 0.796745
-0.000587016 0.131593 0.959789
0 0 1
0.00119079 0.27875 0.875987
-0.000585586 0.744842 0.82914
-0.000131197 0.502433 0.818497
-3.65078e-06 0.729088 0.673118
0.00126208 0.707239 0.703312
0 0 1
-7.23898e-05 0.154411 0.9585
0.0244166 0.182297 0.808083
0 0 1
0.0111024 0.164934 0.961059
-0.000522718 0.213609 0.722081
0 0 1
0.0112948 0.898406 0.515915
-0.000976831 0.388647 0.817465
0.0106157 0.303388 0.952861
0.0124051 0.891161 0.010667
0.00027848 0.317577 0.869751
0.00157014 0.757955 0.116586
0 0 1
0 0 1
-0.000560746 0.373643 0.204642
0.0439372 0.944463 0.032475
-0.000849202 0.906982 0.502155
0.0344343 0.581659 0.344538
-0.0622668 0.694123 0.043122
-0.00156197 0.240861 0.801621
0 0 1
0.000142649 0.362304 0.903597
0 0 1
0.0403036 0.497307 0.797942
0.0917801 0.627289 0.0738382
0 0 1
0.0871814 0.469251 0.588488
-0.000760894 0.241811 0.905554
0.0373611 0.333323 0.864683
0.0500362 0.259795 0.57602
0.0273779 0.539364 0.787349
-0.00153306 0.112305 0.90527
0 0 1
0.00129812 0.578556 0.715915
0.000905596 0.793784 0.675202
0.00016325 0.97399 0.128342
-0.0462889 0.341102 0.544197
-0.0311009 0.419012 0.137787
-0.0046417 0.563387 0.775618
3.65525e-05 0 1
0.0461463 0.948864 0.0953614
-0.000776485 0.340571 0.900082
-7.0557e-06 0.648894 0.0116004
0 0 1
0.0348608 0.537422 0.489987
-0.000553466 0.700714 0.0649501
-0.000270113 0.753784 0.767663
0.000649884 0.46483 0.860871
0.000553451 0.739876 0.550895
7.65845e-05 0 1
-0.00100749 0.0300351 0.971582
0.101153 0.378467 0.251654
-0.00117103 0.722203 0.710526
-6.38515e-05 0.78938 0.536119
-0.0188719 0.790721 0.184429
-0.0202276 1.02654 0.194633
-0.0192776 0.655728 0.433456
0 0 1
9.19551e-05 0.473195 0.6543
-0.0195017 0.928522 0
-0.000323296 0.505583 0.0316993
-0.00178467 0.810281 0.644034
0.00035017 0.281662 0.93413
1.02893e-05 0.201703 0.916704
0 0 1
-0.00044708 0.53126 0.696416
0.020629 0.539859 0.058272
0.0606272 0.575691 0.041683
-0.000771746 0.694263 0.743733
-0.00928584 1.24224 0.0119043
0.0352634 0.975384 0.398559
0.0064716 0.812829 0.770753
-0.000781223 0.266062 0.868947
-0.00096646 0.0659221 0.905728
0 0 1
0.0376019 0.422072 0.888382
0.0515777 0.393148 0.588828
-0.0334084 0.154048 0.905444
0 0 1
-0.0329861 0.730676 0.417144
0.0153657 1.04738 0.0962149
-0.0194942 0.663781 0.547468
9.57549e-05 1.11282 0.0131907
-8.65757e-05 1.05634 0.0148968
-0.000874653 0.388597 0.868724
0 0 1
-0.000460774 0.418787 0.853044
0.00563622 0.503137 0.860713
-0.00124733 0.143934 0.925734
0 0 1
0.0062774 0.63735 0.613009
-0.00122052 0.349125 0.896281
6.44997e-05 0.68132 0.56543
-0.00013005 0 1
0.000734836 0.471406 0.0244327
0.0164307 0.445599 0.885167
0.0215798 0.528394 0.858577
0.0101359 0.477344 0.858037
0.0102108 0.578563 0.193797
0.000272594 0.260942 0.952968
0 0 1
-6.52671e-06 0.757639 0.0575421
0.0591281 0.369528 0.471536
0.060205 0.519306 0.151077
-0.000185333 0.674456 0.706385
0.000422545 0.281808 0.898101
0 0 1
0.00155038 0.297817 0.910947
0 0 1
-0.00600731 1.16282 0.042666
0.00263835 0.437263 0.877412
-0.000568964 0.234496 0.904696
0.00108097 0.620213 0.74097
0.000108749 0.777301 0.533121
0.101494 0.624344 0.0527215
0.000372455 0.192338 0.411081
0 0 1
-0.000670284 0.487608 0.546385
0.121923 0.801315 0.0104517
-0.000945337 0.46726 0.900845
-0.00158309 0.394574 0.775916
-0.00192831 1.16085 0.0116833
0 0 1
0.00178728 0.515363 0.693376
-0.00238698 0.809357 0.176
0 0 1
0.000201456 0.0483263 0.921723
0.0508317 0.53249 0.1384
-0.0263356 0.784398 0.0233814
-0.00275914 0.899711 0.681631
-0.000659212 1.35786 0
0.0101986 1.22472 0.031793
-0.00193528 0.222638 0.938865
-0.00438556 0.263028 0.749946
0.0230957 0.489702 0.757518
0 0 1
-0.000377648 0.0203763 0.740839
0.053979 0.873958 0.114818
0.000315219 0.481433 0.494772
0.000976205 0.144754 0.95154
-0.000597104 0.17506 0.937024
0 0 1
0.00146871 1.1242 0.0600357
0.0151139 1.08353 0.0768091
0.00156114 0.217266 0.943668
0 0 1
-0.000165686 0.557235 0.818296
0 0 1
0.000272743 0.19687 0.855971
0.0305509 1.03752 0.231271
0.0320052 1.12658 0.0454303
0 0 1
-0.031021 0.507923 0.297151
0.000443161 0.703968 0
0.00134636 0.696993 0.345596
0.0139972 0.296364 0.315307
0.0300862 0.581313 0.338522
0.00723395 0.663606 0.763539
-0.00322507 0.935222 0.39279
0 0 1
-0.000215203 0.255054 0.934299
0.00022427 0.685365 0.258661
0.0072387 0.876748 0.554769
0 0 1
0.0068974 0.109273 0.96201
0.0079275 0.214049 0.823929
0.0670307 0.424587 0.044406
0 0 1
0.00216929 0.456309 0.767417
0.0543681 0.468559 0.0268813
0 0 1
0.0568928 0.119395 0.952405
0.00520854 1.00534 0.0176761
0.00333544 0.470442 0.0456086
-0.00196848 0.358634 0.90401
0 0 1
-0.00136793 1.04028 0.0209701
-0.00125808 1.00652 0.0112691
0 0 1
0.000184447 0.447185 0.805141
-0.000666738 1.21472 0.0219029
-2.82675e-05 0.836053 0.15172
-0.0544507 1.04193 0.0164846
-0.00144452 0.281171 0.929587
-0.000351034 0.441484 0.658262
0 0 1
-0.000307195 0.0693441 0.407894
0.0225313 0.625885 0.782401
-0.000913888 0.16528 0.945045
-6.21229e-05 0 1
-0.00066264 0.309659 0.878418
-0.000938959 0.354006 0.890507
0.000134885 0.737241 0.695971
0.0494468 0.517651 0
0.0512317 0.701731 0.638506
0 0.00306967 0.96435
0.000376053 0.079448 0.968046
-0.000956655 0.276031 0.932185
0.0375659 0.679589 0
0.062735 0.74939 0.797317
0 0 1
0.0111341 0.276828 0.929399
0.0113929 0.212494 0.942076
0.0864918 0.660392 0.169782
-0.00389636 0.322503 0.913813
0 0 1
-0.000271074 0.834678 0.712181
0.00129484 0.463409 0.874128
-1.55047e-05 0.692399 0.757162
0.00132196 0.39194 0.879623
0.0237459 0.844968 0.665938
0.000861213 0.12148 0.720387
0 0 1
-0.00105021 0.807595 0.2556
-0.00121917 0.479295 0.66604
0.0436877 1.08147 0.0201588
0 0 1
-0.0087944 0.630462 0.909201
-0.0567226 0.377627 0.363019
-0.0115073 0.966191 0.642522
-0.0316686 1.05155 0.0835563
0 0 1
0.00134648 0.303517 0.561613
0.000214763 0.530816 0.844863
0.0003381 0.319377 0.846973
0.000119157 0.322857 0.925781
0 0 1
-0.000202641 0.648443 0
-0.000378989 0.880336 0.662383
-0.00101276 0.171886 0.950374
0.0017055 0.1148 0.502156
0 0 1
0.00116715 0.0312137 0.937527
0.000949614 0.17499 0.928863
0.00219292 0.729393 0.644655
-8.44896e-05 1.08487 0.0172631
0.000179015 0.121364 0.946718
0 0 1
-0.000347316 0.515706 0.807725
0.000748768 0.165414 0.697352
0.0475651 0.545664 0.515624
0.000520691 0.501774 0.741217
-0.00124944 0.805655 0.1296
-0.000471704 0.092983 0.956609
0 0 1
-0.00173687 0.42827 0.831742
0.0290713 0.34022 0.431262
0.0286242 0.763004 0.316521
-2.33725e-05 0 1
-0.00160945 0.173875 0.949378
0 0 1
0.000284083 0.400732 0.844064
-0.000245161 0.30239 0.907544
-0.000718363 0.445582 0.88724
-0.000369579 1.07299 0.322543
-0.0170537 0.416006 0.802797
0 0 1
0.000483312 0.867268 0.411465
0.0134291 1.21587 0.0438296
0.0125268 1.1521 0.0208598
0.0406745 0.941782 0.0343291
0.0177906 0.744866 0.034528
0.0134018 0.504317 0.77697
0.0221642 0.377105 0.916895
6.02305e-05 0.0197955 0.964801
0 0 1
0.0213536 0.842692 0.23845
-0.000684775 0.824831 0.169422
-0.0010003 0.758346 0.705664
-0.000736684 0.129713 0.930014
0 0 1
0.0555653 0.922595 0.256755
0.0280609 1.11457 0.0873294
-0.000292696 0.484356 0.340083
0.0355712 0.306074 0.111771
0.000277758 0.569936 0.84318
0.0101986 1.00677 0.0113606
-0.0386383 1.10851 0.0814657
0.0381724 1.12799 0.0219347
3.64631e-05 1.13505 0.057846
-0.0063796 1.10398 0.0358958
0 0 1
-0.0057559 0.161178 0.963247
0.0180071 0.96874 0.225741
-9.91449e-05 0.98549 0.306431
-0.000781253 0.566046 0.770214
-0.0096442 0.619667 0.845992
0.011775 0.60868 0.746868
-0.00171071 0.106374 0.920373
0 0 1
0.0283475 0.470792 0.729293
-0.0226616 0.915367 0.635334
0.000367709 0.181102 0.964199
-0.00197988 1.13342 0.015126
0.0668134 0.89572 0.439438
0 0 1
0.00940493 0.357606 0.804562
0.000101864 0.967787 0.377815
-0.00132903 0.431966 0.888446
-0.000494756 0.318996 0.909537
3.96594e-05 0 1
0.000133194 0.0366261 0.932521
-0.000799686 0.121764 0.943422
0.041385 0.586889 0.135273
0.0427495 0.527687 0.731478
0.00169168 0.22661 0.9275
0.00197894 0.287872 0.904323
0.0626183 0.448005 0
0.000419296 0.509209 0.87254
0 0 1
0.0612612 0.379739 0.139035
0.0161728 0.556993 0.772154
0.0547593 0.957049 0.137677
0.0207885 0.0835215 0.447285
0 0 1
8.10176e-05 0.116194 0.957724
-0.000185043 0.8151 0.65807
0.000572078 0.297652 0.87624
0.00158221 1.00003 0.211342
-0.0390682 1.06623 0.0294309
-0.000248544 0.859108 0.0152954
0 0 1
0.0759457 0.34319 0.130549
-5.69597e-05 0.789705 0.750476
-0.000435896 0.790597 0.384636
-0.0164027 0.720728 0.686077
0.013264 0.988115 0.340999
0.000684246 0.10764 0.963469
0.0133389 0.725564 0.160017
0.0175585 0.821007 0.635813
0.00119115 0.393981 0.346737
0.000607394 0.875019 0.230398
0.0649946 0.836798 0.031013
0.0467528 0.31348 0.412311
0 0 1
0.0657108 0.190818 0.0573385
0.0656547 0.12041 0.857273
0.000129387 0.668452 0.0381419
0.00458505 0.670161 0.727257
0.00365581 0.643876 0.80533
0.00378571 0.706131 0.764825
0 0 1
0.031966 0.282379 0.900789
0.0324401 0.496642 0.791185
0.0319098 0.238678 0.92892
0.0314605 0.414154 0.792036
-0.00911134 0.893733 0.0126269
0.00240897 0.892464 0.664823
0.00219002 1.00429 0.192734
0.000726461 0.840725 0.244827
0 0 1
0.00134392 1.19472 0.0115162
0.00207398 0.641302 0.843327
0.000378832 0.365671 0.927115
0.0132797 0.635021 0.764275
-0.000511728 0.722042 0.740762
0.000118166 0.149791 0.961016
0 0 1
-0.00107897 0.416542 0.885392
-0.00246499 0.933264 0.0953919
0.0695706 0.570971 0.14756
-0.014137 0.89537 0.115492
0 0 1
-0.0510908 0.504269 0.0796582
0.0547974 0.724005 0.0500053
0.00148725 0.998244 0.170428
0.000214681 0.143832 0.958973
0.0324083 0.642604 0.709566
0.031529 0.433119 0.854355
0.000416972 0.938746 0.0480186
-0.000326537 0.603505 0.818985
-0.0538263 0.283461 0.559169
0 0 1
0.000804648 0.0426776 0.785818
-0.000401422 0.430915 0.858646
-0.0306684 1.134 0.0621591
0 0 1
0.0685731 0.865732 0
-0.00136864 0.467583 0.703536
-0.0508428 0.315734 0.926922
0 0 1
0.0384694 0.225493 0
7.58767e-05 0.0907155 0.944058
0 0 1
-0.0498102 0.19999 0.824028
0.0382929 0.74685 0.0326221
-0.0638815 0.665214 0.169131
0 0 1
0.00272176 0.769765 0.703412
0.00285647 0.771327 0.686837
0.0047104 0.903672 0.335054
-7.01323e-05 0.783997 0.0488774
0.00189871 0.169362 0.979512
0.00388418 0.441678 0.857255
0.00377 0.97042 0.132258
0.00781696 1.11849 0.0905334
0 0 1
0.0158436 0.69485 0.819984
0.0144763 0.572659 0.790425
0.0317346 0.255996 0.901668
-0.0236218 0.448929 0.809939
0 0 1
0.000585876 0.82626 0.0157679
0.013529 0.928665 0.279214
0.0121201 0.713065 0.760411
0.0546976 0.1338 0.913876
0.0315285 0.313032 0.688888
0.0317976 0.399194 0.853505
0.0313071 0.499557 0.0751333
0.031233 0.958571 0.076093
0 0 1
-0.00116499 0.103479 0.915927
0.0130567 0.667727 0.239165
-0.00967961 1.0279 0.0545564
-0.0131825 0.856826 0.513405
0 0 1
-0.00258271 0.00882848 0.839648
9.73046e-06 0.305783 0.914257
-0.000754349 0.309061 0.911283
0.000918962 0.326188 0.895014
-0.00866205 0.754629 0.56105
-0.00969354 0.937396 0.200762
-0.0244395 0.958865 0.0783058
0.0133269 0.963365 0.044181
0.000459343 1.01782 0.0728055
0.000234239 0.949965 0.476885
-0.00179731 0.033525 0.971074
-0.00125314 0.558935 0.754913
-0.00121387 0.664449 0
0 0 1
0.0550266 0.162044 0.763958
0.0548178 0.347645 0.18911
0.000317387 0.589415 0.55408
0.000747368 0.221221 0.930854
0 0 1
4.74527e-05 1.03637 0.130339
-0.000556275 0.440044 0.0997103
-0.00026159 0.358218 0.911366
0.000166155 0.573149 0.634633
0 0 1
0.000239983 0.291918 0.646162
-0.00021629 0.12651 0.956898
0.0121312 0.497336 0.8512
0 0 1
-0.000314265 0.140936 0.89133
0.050453 0.950157 0.0232391
0.0110666 0.683289 0
0.0252282 0.761273 0.35637
0.0564999 0.81389 0.39274
0 0 1
0.00328203 0.148187 0.880272
0.00221231 0.243746 0.902001
0.00227 0.243737 0.0791668
0.000898562 0.753555 0.777544
0.0313547 0.827314 0.683937
0.0552883 0.298951 0
0 0 1
0.000993058 0.376505 0.915078
0.000311606 0.588674 0.8416
-0.000110991 0.311281 0.707873
0.0431832 0.429801 0.757747
0 0 1
-0.000730805 0.0610238 0.939304
0.0436255 1.21981 0.0142545
7.64951e-05 0.140218 0.952839
0 0 1
0.00112817 0.401383 0.854725
-0.000165656 0.281749 0.941983
0 0 1
0.00072328 0.280246 0.937706
0.029847 0.223869 0.929345
0 0 1
0.0299025 1.00449 0.0138478
0 0 1
-0.00108164 0.601032 0.721749
-0.000770301 0.56931 0.825918
0.000398532 0.892214 0.272392
-0.000959702 0.750636 0.365686
0 0 1
0.00122749 0.18866 0.94707
0.0704554 0.609358 0.0310641
0.0014253 0.348674 0.86163
-0.00104001 0.43933 0.810233
-0.00588467 0.799925 0.465767
0 0 1
0.00035727 0.0761819 0.84824
-0.000373721 0.671838 0.792529
-0.00241932 1.04348 0.100245
-0.0112018 0.604607 0.0705483
-4.94644e-05 0.689541 0.804051
9.86755e-05 0.269081 0.891793
0 0 1
0.000317998 0.786812 0.864358
5.62444e-05 0.938487 0.395318
0.0768099 1.09229 0.0128041
0.0927886 0.969345 0.0119035
0 0 1
-0.000392616 0.171312 0.956142
0.0101017 0.657732 0.781177
0.00137066 0.514589 0.543142
0.00360241 0.884451 0.0439165
6.59376e-06 0.2496 0.907203
0.00629024 0.261725 0.939562
0 0 1
0.000518218 0.385287 0.918297
-0.00191776 0.175549 0.252391
-0.00132883 0.293611 0.770874
0 0 1
0.000511043 0.452592 0.883268
-0.00245473 0.768417 0.801873
0 0 1
0.0203856 0.106326 0.956205
-0.0405339 0.489566 0
0.000430062 0.539289 0.160636
0.000190109 0.231053 0.723956
-0.00303847 0.671358 0.81263
-0.00466197 0.704747 0.115567
-0.00363313 0.801583 0.380468
-0.00207669 0.705474 0.744586
-0.000168338 0.216072 0.366689
0 0 1
-0.0545891 1.06967 0.0242164
0.00106474 0.694783 0.0585641
0.00325201 0.719237 0.0772873
-4.09782e-05 0 1
-0.0628329 0.931685 0.071194
0.000271723 0.33508 0.897604
0.00117427 0.542871 0.889425
0 0 1
0.00121195 0.980507 0.0749695
0 0 1
0.0020107 0.619701 0.894109
0.00131749 0.566259 0.0278189
0.000388749 0.440175 0.905039
-0.00999178 1.02902 0.463343
-0.0259441 0.99206 0.029641
0.000521183 0.173088 0.684304
0 0 0.806394
0.035341 0.318345 0.735473
-0.000498772 0.0802458 0.415967
-0.000194937 0.320754 0.869822
-0.000135571 0.387688 0.868021
-0.018038 0.195759 0.923755
0 0 1
0.0218293 0.681229 0.734193
0.0219618 0.641818 0.0575646
-0.000599146 0.330276 0.91263
0.0220393 0.450196 0.137019
0 0 1
0.000423007 0.282244 0.933343
0.000650071 0.460537 0.87093
0.105013 0.666896 0.0320007
0.00126293 0.269854 0.894074
0 0 1
0.00020995 0.137511 0.947338
0.068619 0.597437 0
-0.00111192 0.769048 0.581625
-0.00047344 0.108981 0.832859
0 0 1
-0.000372484 0.401738 0.928382
-0.0265699 0.945043 0.370851
-0.000140168 0.900284 0.628277
0.000296257 0.752853 0.770783
-0.00241008 0.853078 0.514671
0.14767 0.363042 0.0379943
-0.0140686 0.312593 0.913033
-2.84165e-05 0.340178 0.888644
0 0 1
-0.00123481 0.71939 0.774279
-0.0139602 0.688962 0.784763
-0.00121143 0.527111 0.132222
0.0251016 0.492101 0.790497
0.0253209 0.23135 0.923205
0.0304116 0.185526 0.892672
0 0 1
0.0137892 0.605604 0.699494
-0.00171845 0.375139 0.8496
0 0 1
-0.0151614 0.757842 0.618463
-0.00716618 0.729501 0.623066
0.0386242 0.296838 0.628048
-0.00680986 0.713567 0.687728
0.00199643 0.0659676 0.958996
0 0 1
0 0 1
-0.0192999 0.671912 0.869864
0 0 1
0.00141494 0.343019 0.0335077
0.00189523 0.140604 0.926121
0.00136377 0.300721 0.941232
0 0 1
0.00111081 0.416127 0.953882
0.00197478 0.1679 0.951693
-0.0244022 0.978413 0.0739664
-0.0387103 0.282544 0.830526
0 0 1
0.00127916 0.375035 0.893676
0.00101595 0.659745 0.694224
0 0 1
0.000625879 0.397244 0.890279
-0.000835121 0.137368 0.945768
0.0369918 1.08016 0.0820313
0.0368774 1.03905 0.0415966
0.00230674 0.98078 0.475664
0 0 1
-0.052871 0.152618 0.032144
0.00026489 0.119721 0.718106
0.00126966 0.854497 0.032006
0.0480772 0.195087 0
0 0 1
0.0307384 0.773559 0.631564
0.00135886 0.363362 0.411498
0 0 1
-0.00217529 0.048775 0.859504
0.00048317 0.948172 0.597685
-0.0237345 0.837394 0.775308
-0.0215746 1.10268 0.120381
-0.0215314 0.981161 0.622498
0 0 1
-0.000400178 0.125546 0.631535
0.0322605 0.689532 0.506836
-0.0205602 1.08856 0.150489
-0.00102127 0.426963 0.88056
-0.0256301 1.0241 0.305967
-5.45084e-05 0 1
0.000743449 0.27921 0.930786
0.0305742 0.504575 0.52457
-0.000504047 0.792073 0.647588
0.00918654 0.905256 0.153985
-0.000711694 1.03523 0.0535243
0.0105121 0.909275 0.215698
0 0 1
-0.0224813 0.246115 0
0.0162563 0.726919 0.706463
-0.000221357 0.208428 0.945851
-0.00203885 0.0879883 0.944545
0.00978691 0.632712 0.0315932
-0.000542425 0.230857 0.109214
0.0100796 0.628599 0.388636
-0.00087937 0.193057 0.928787
0.000558831 0.643425 0.792969
0.00144447 0.691313 0.343592
0 0 1
-0.000752077 0.143672 0.929158
-0.00119612 1.11259 0.255461
0.000544697 1.11866 0.0235044
-0.000613831 1.02952 0.286976
-0.0353942 0.512571 0.481648
0 0 1
-0.000497602 0.209506 0.960991
-0.00106592 0.233125 0.880604
-0.00320831 0.333263 0
-0.0728018 0.37969 0
-0.000574216 0.467784 0.798497
0 0 1
-0.000756904 0.422289 0.903164
0.0196424 0.875439 0.829813
-0.0419583 1.11103 0.204408
-0.010716 0.267871 0.770896
-0.0106706 0.706199 0.802114
0.000296861 0.927287 0.0280535
-0.0108319 0.667319 0.84924
0.0662146 0.330206 0
0.0668462 0.338036 0
-0.00884868 0.560413 0.827437
0 0 1
-0.00784046 0.568355 0
-0.00156289 0.317757 0.913942
0.000171617 0.165664 0.957417
0 0 1
-0.00193076 0.499047 0.800428
-0.0040552 1.15025 0.227652
0.0118837 0.827542 0.539595
0 0 1
0.0139639 0.440446 0.859631
0.0619343 0.688968 0.749675
0.0791778 0.707634 0
1.75312e-05 0 1
0.00180291 0.792833 0.667303
-0.0377423 1.01739 0.0945339
-0.045806 1.05603 0.10754
0 0 1
-0.000774249 0.535021 0.778185
-0.0132385 0.131587 0.961295
-0.000910543 0.955714 0.428346
-0.0011089 0.684118 0.80243
-0.000257947 0.497515 0.512134
0.0139013 0.636918 0.740322
0.0457972 0.823924 0.116886
0.0462977 0.770897 0.547986
0.0467975 0.509728 0.827734
-0.00370814 0.656308 0.641087
0.000727698 0.185156 0.951991
0.013897 0.224394 0.890962
0 0 1
0.000471801 0.421877 0.869605
-0.035066 0.472641 0.642479
0.0147971 1.0971 0.0259602
-0.000189491 0.161144 0.95783
0 0 1
-0.000164896 0.0191299 0.451454
0.0187354 0.893856 0.611526
-0.000161514 0.521172 0.846153
-0.000876404 0.713684 0.282409
0.0878263 0.87056 0.517472
7.80672e-05 0.165268 0.957991
0 0 1
-0.00129966 0.942487 0.441967
0.00117936 0.274908 0.883062
0 0 1
0.000619419 0.288374 0.915868
0.0023851 0.233029 0.155788
0.00173942 0.402274 0.831982
0.00175865 0.355189 0.894348
0.000324123 1.12752 0.126147
-0.000437111 1.02014 0.413578
-0.00102934 0.192855 0
0 0 1
0.000619411 0.527974 0.76403
0.000746153 0.872693 0
0.021066 0.344521 0.829467
0 0 1
0.0196149 0.491547 0.878017
0.0179882 0.15485 0.959387
0 0 1
0.0184569 0.307518 0.814539
0.00864576 0.594099 0.794713
0.0561755 0.765042 0.355359
0.0916528 0.810034 0.150977
0.00142846 0.109231 0.148396
0.00158652 0.48869 0.245473
0.00191604 0.712604 0.79778
0.000869066 0.701506 0.253165
0.000299536 0.636478 0.776295
-0.023652 0.624578 0.828669
-0.0193394 0.773334 0.807531
0.08142 0.876546 0
-0.000444576 0.749879 0
-0.0169803 1.22833 0.214395
0 0 1
0 0 1
0.0314978 0.402132 0.76794
0.00176892 0.711169 0.721627
-0.0535434 0.306841 0.129313
0 0 1
0.000275351 0.544041 0.819345
0.0176276 0.707269 0.016381
-0.000815928 0.912665 0.71915
0 0 1
-0.000360891 0.0809132 0.963224
-0.000276893 1.31797 0.049901
5.99325e-05 0.82808 0.395178
-0.0560721 1.27468 0.0718075
0.000685379 0.607584 0.788237
0 0 1
-0.000978358 0.0842047 0.634579
-0.000979088 0.24836 0.924802
0.000610672 0.34551 0.885808
0.00182413 0.215133 0.909765
0 0 1
-0.0038534 0.13229 0.228796
0.0125437 0.545278 0.697888
0.000735059 0.357338 0.855219
